2019-09-10,10289.34,10394.17,9969.85,10106.37
2019-09-11,10107.94,10238.04,9882.05,10174.91
2019-09-12,10171.65,10421.94,10057.8,10418.88
2019-09-13,10417.46,10469.84,10189.43,10308.09
2019-09-14,10308.25,10454.34,10265.07,10398.89
2019-09-15,10401,10423.85,10279.9,10305.35
2019-09-16,10305.65,10402.82,10107.56,10317.11
2019-09-17,10316.88,10353.42,10154.88,10225.39
2019-09-18,10224.73,10271.33,10112.5,10201.58
2019-09-19,10202.06,10364.92,9644.28,10276.53
2019-09-20,10277.56,10319.39,10073.69,10119.81
2019-09-21,10117.67,10192.25,9950.86,9991.75
2019-09-22,9989.46,10092.58,9872,10065.91
2019-09-23,10067.38,10095.79,9667.63,9757.05
2019-09-24,9754.21,9785.97,8133.82,8671.45
2019-09-25,8668.78,8797.54,8255.81,8600.7
2019-09-26,8602.19,8660.9,7757.63,8091.29
2019-09-27,8093.12,8302.48,7888.51,8243.04
2019-09-28,8244.87,8279.06,8049.12,8157.31
2019-09-29,8157.53,8339.86,7946.01,8060.48
2019-09-30,8059.37,8371.61,8059.37,8268.58
2019-10-01,8264.58,8534.94,8212.25,8326.56
2019-10-02,8326.83,8386.24,8187.44,8281.99
2019-10-03,8282.03,8433.03,8107.66,8196.2
2019-10-04,8195.6,8293.41,8025.8,8194.08
2019-10-05,8193.78,8231.62,8053.43,8170.43
2019-10-06,8169.84,8232.25,7843.53,7941.72
2019-10-07,7941.49,8317.48,7799.75,8213.83
2019-10-08,8213.52,8354.18,8128.58,8174.53
2019-10-09,8176.25,8689.94,8137.04,8568.1
2019-10-10,8568.55,8670.89,8470.1,8576.18
2019-10-11,8579.5,8814.95,8301.37,8327.47
2019-10-12,8327.54,8439.01,8263.71,8360.29
2019-10-13,8359.02,8487.6,8313.25,8463.4
2019-10-14,8321.64,8405.14,8229.2,8323.84
2019-10-15,8323.57,8425.43,8123.82,8164.06
2019-10-16,8162.64,8193.35,7951.8,7989.45
2019-10-17,7988.52,8140.67,7949.65,8086.75
2019-10-18,8086.55,8156.55,7854.73,7964.82
2019-10-19,7965.31,8099.09,7919.83,7974.74
2019-10-20,7973.65,8325.14,7911.67,8221.14
2019-10-21,8219.25,8350.88,8178.41,8229.02
2019-10-22,8225.23,8318.12,8105.38,8114.43
2019-10-23,8114.33,8132.5,7344.89,7447.06
2019-10-24,7446.9,7522.51,7372.01,7463.66
2019-10-25,7463.13,8773.37,7434.96,8607.31
2019-10-26,8607,10361.46,8600.05,9251.98
2019-10-27,9252.08,9798.36,9116.78,9573.31
2019-10-28,9582.56,9934.04,9284.78,9466.28
2019-10-29,9469.34,9561.44,9126.09,9465.96
2019-10-30,9464,9472.82,9018.3,9233.63
2019-10-31,9234.32,9415.03,8975.69,9135.13
2019-11-01,9134.76,9306.63,9072.95,9233.38
2019-11-02,9226.02,9397.1,9223.46,9315.29
2019-11-03,9317.79,9395.89,9109.24,9233.74
2019-11-04,9237.35,9564.96,9141.34,9400.36
